beam_height,beam_length,fillet_size,beam_width,modal_frequency_1,modal_frequency_2,modal_frequency_3,modal_frequency_4,max_deformation,max_stress 
11.0,10.0,0.2,0.8,341.9056671013554,1516.1506287401037,1536.1031300648458,1738.0572760018038,0.02184557542204857,1.278424277671004
11.0,11.4,0.2,0.8,301.05360872401457,1389.6798436857482,1461.438761894906,1681.234820743416,0.02810756303369999,1.2779324654169866
11.0,12.8,0.2,0.8,262.20044106797457,1277.1556702476814,1391.6197865746026,1585.1444345300715,0.03707493096590042,1.366139391604057
11.0,14.2,0.2,0.8,229.16928558419824,1184.8210833378948,1330.4688008207002,1439.1933155949353,0.048623986542224884,1.3885883604997307
11.0,15.6,0.2,0.8,209.20393124868093,1100.5056957748827,1265.32816177375,1270.2191592277027,0.058612722903490067,1.3741156371256347
11.0,17.0,0.2,0.8,192.1977042206992,1005.7044673487362,1111.8712106012701,1185.7932029791757,0.06955421715974808,1.4253521734700902
14.0,10.0,0.2,0.8,356.2440973348643,1597.7504842063354,1677.0214367917602,1697.3516449202873,0.020169071853160858,1.1697122601024943
14.0,11.4,0.2,0.8,309.1250731720655,1469.9394523395733,1615.483101942493,1624.641814718548,0.026710037142038345,1.3160513679610266
14.0,12.8,0.2,0.8,276.94746619967935,1356.8055048154642,1536.9594275521438,1539.4396915269238,0.03334752470254898,1.2721960640071073
14.0,14.2,0.2,0.8,233.80113465146536,1263.6951942272865,1395.7540290624916,1474.6229933719262,0.04681648313999176,1.3727946922336731
14.0,15.6,0.2,0.8,213.6822312566694,1184.0024241124572,1280.2071452337987,1411.2449632513353,0.05609816685318947,1.340573717132795
14.0,17.0,0.2,0.8,192.77516176256287,1094.7812546566927,1128.6953546921811,1318.3087514885235,0.06887156516313553,1.3608436976144356
17.0,10.0,0.2,0.8,365.15583482871705,1615.7828255950576,1627.9691744456825,1812.0544234041834,0.01921619288623333,1.2337207319835608
17.0,11.4,0.2,0.8,318.5200708484373,1508.3927632975533,1572.5954348586615,1727.2879954863104,0.02518259920179844,1.2919325119301408
17.0,12.8,0.2,0.8,271.52445168586695,1393.6265692151717,1489.407358257873,1646.0645762583836,0.03467124328017235,1.3511887639546476
17.0,14.2,0.2,0.8,240.3373636242112,1304.6173312475748,1384.8677260360432,1577.252603281016,0.04428651183843613,1.3843686406973126
17.0,15.6,0.2,0.8,219.90181329797622,1231.9876421663357,1289.4907569283923,1512.7958925817247,0.05291689559817314,1.3415759028767487
17.0,17.0,0.2,0.8,196.27577909972538,1136.5094316501381,1145.9479915548732,1366.7951829003075,0.0663902536034584,1.3243935481585
20.0,10.0,0.2,0.8,391.5264865175415,1570.413803623281,1631.9682539328523,1900.9855755605424,0.01677471399307251,1.0996564573093526
20.0,11.4,0.2,0.8,331.5639942642322,1523.6405025529052,1528.6176081056597,1816.0630555674416,0.023245567455887794,1.2080339068194577
20.0,12.8,0.2,0.8,289.3417573466306,1429.8897739631338,1484.0831281457533,1739.425641422079,0.03042716532945633,1.140149444550036
20.0,14.2,0.2,0.8,251.98986791974457,1326.6718239143515,1385.1631845687857,1658.1581553902918,0.04025780409574509,1.3532102177611411
20.0,15.6,0.2,0.8,223.2334229690586,1258.9146309327612,1315.7269308408775,1592.9263009613614,0.05116629973053932,1.404390685897327
20.0,17.0,0.2,0.8,202.9764930446633,1161.0589143620584,1181.3357825702308,1497.536022504092,0.06184257939457894,1.29065556670144
5.0,10.0,0.3,0.4,119.05003766865127,781.8085922672423,867.1976928866846,1452.6699301327578,0.1761864274740219,5.20933654257324
5.0,11.4,0.3,0.4,102.15131825686409,726.8112613684305,777.8125543632412,1370.6906216106065,0.23972570896148682,5.779545674490239
5.0,12.8,0.3,0.4,88.70683749905761,680.4393248958621,701.6023583695204,987.3208564663133,0.3189694285392761,6.144325907066533
5.0,14.2,0.3,0.4,79.81789387351837,634.8490342024776,640.0845084536089,813.3506875381808,0.3948846757411957,5.9547989112582105
5.0,15.6,0.3,0.4,72.62730848111336,530.3613206932089,600.7571577070456,603.6015591812172,0.4809565842151642,5.652569800762369
5.0,17.0,0.3,0.4,67.45541908840795,476.1210477682009,540.0695658080124,565.7168116114466,0.5585153698921204,5.689575547236038
8.0,10.0,0.3,0.4,140.68098880179812,1049.16621186674,1101.4673934800676,1463.819485790353,0.126290962100029,4.310548925724605
8.0,11.4,0.3,0.4,114.7620236799649,986.5083005172208,993.3567582814426,1398.5517340127828,0.18993906676769257,5.114734906836742
8.0,12.8,0.3,0.4,97.7113675968139,910.3650953239298,932.7779262980674,1314.3320739350263,0.26216524839401245,5.268521534935306
8.0,14.2,0.3,0.4,84.8322145366926,830.1524291666638,886.7668213822803,958.3145059617815,0.34907740354537964,5.3573921343894995
8.0,15.6,0.3,0.4,77.24834828420992,767.7461787200466,843.1053373540179,918.9242309207533,0.420960932970047,5.205963881309194
8.0,17.0,0.3,0.4,75.42697056666418,664.4630765583353,732.3678485488155,790.7861651121763,0.44396471977233887,5.077318778556865
11.0,10.0,0.3,0.4,148.869698994977,1217.509302554185,1221.2375151567724,1441.6744457328748,0.11281368136405945,4.659080233966448
11.0,11.4,0.3,0.4,143.58856641202263,1118.524277379802,1158.0398129941168,1414.3881747836647,0.12135585397481918,4.007806658657603
11.0,12.8,0.3,0.4,116.64111608935451,1029.150007927124,1101.2727410958923,1350.8415184903208,0.18397748470306396,3.847581700477166
11.0,14.2,0.3,0.4,92.9657248243124,951.846792113999,1050.3123532302661,1257.257594476397,0.2897242605686188,5.204593814573411
11.0,15.6,0.3,0.4,89.442415796456,877.9815723610084,1003.5893070883468,1019.2218715871142,0.31461548805236816,5.054002903664009
11.0,17.0,0.3,0.4,93.03967371546912,768.2354776581182,840.7359807396928,944.0555664829958,0.29250943660736084,4.655147347030736
14.0,10.0,0.3,0.4,146.75018279169686,1268.5554197730546,1333.7371857387302,1398.1754852667289,0.11609925329685211,4.22905516419984
14.0,11.4,0.3,0.4,140.59134439577244,1163.0631991105827,1264.706076972801,1367.1063233249624,0.12673208117485046,4.456353854401692
14.0,12.8,0.3,0.4,103.54589699030167,1078.1643094699068,1206.9986107653299,1312.3464766417005,0.23326632380485535,4.3686279407001765
14.0,14.2,0.3,0.4,90.91452167279627,1008.2043678749058,1157.8432151311465,1225.33734195632,0.3029237985610962,4.526465003918346
14.0,15.6,0.3,0.4,82.98941658014724,944.7464450532779,1110.5701936511762,1167.2122333012992,0.36374330520629883,4.392645693804518
14.0,17.0,0.3,0.4,77.67161987662665,883.0137231599427,1052.0208054853906,1076.7635639186215,0.41524481773376465,4.482598462294664
17.0,10.0,0.3,0.4,155.99705119901057,1281.0632248046036,1360.5600488998766,1412.0780636180343,0.10282517969608307,4.554797780772239
17.0,11.4,0.3,0.4,162.90403091537988,1182.9273644702341,1331.3364718185712,1341.4732329937115,0.09459920972585678,3.699361887411716
17.0,12.8,0.3,0.4,129.6278947391901,1103.2767531553206,1282.6968686843115,1286.708096799193,0.14938105642795563,4.627642259061772
17.0,14.2,0.3,0.4,107.55812257241094,1034.2944419310224,1232.6281079568557,1233.928266594249,0.21662798523902893,4.952107848620496
17.0,15.6,0.3,0.4,125.79190004157411,978.5810726146684,1173.409434536668,1186.8859286396682,0.1592545360326767,3.5642445028549945
17.0,17.0,0.3,0.4,92.13211300587086,917.4179706313487,1067.226516443581,1125.5858989547576,0.2959393858909607,4.38771042297502
20.0,10.0,0.3,0.4,150.4937700427308,1271.4879243137857,1316.030789724963,1469.3813061206356,0.11040741205215454,3.4487920212313283
20.0,11.4,0.3,0.4,128.39269005477587,1191.6968294211167,1301.526996425478,1405.7637187176035,0.15158893167972565,4.153706164114693
20.0,12.8,0.3,0.4,126.62249355827569,1120.0664654494558,1284.8361998957228,1346.8462432908489,0.15600638091564178,3.906652274245958
20.0,14.2,0.3,0.4,138.99032517352182,1043.2148327709315,1236.278129316976,1288.6553137907856,0.13008473813533783,3.3205253305432114
20.0,15.6,0.3,0.4,105.98174161525732,1000.5077370101721,1210.747488777789,1248.626871524753,0.2230137586593628,4.056901467489176
20.0,17.0,0.3,0.4,106.12981841384814,940.9559917444233,1094.0023326457926,1186.2151691054053,0.2232614904642105,5.814976880580127
5.0,10.0,0.3,0.48,153.6816741503314,828.3410171431648,915.4697184703929,1531.872140014959,0.10601590573787689,3.8888314990251227
5.0,11.4,0.3,0.48,131.33952501007914,772.0607077794838,822.7971691402091,1454.8135963724749,0.14544677734375,4.060990696123383
5.0,12.8,0.3,0.48,114.56340939510807,723.9152754726333,743.9483226700954,1078.3445865833996,0.1919730007648468,4.278791358032117
5.0,14.2,0.3,0.48,102.76851260953534,674.7250093261025,682.1105775019238,869.9255392955805,0.23943069577217102,4.283015830274974
5.0,15.6,0.3,0.48,93.4108088702866,595.6076860242698,643.3254695800075,662.4163126292817,0.2920876443386078,4.263785734298725
5.0,17.0,0.3,0.48,86.63340546732684,533.3956938043228,593.1884575377146,602.0441682963705,0.34028664231300354,4.101896317953981
8.0,10.0,0.3,0.48,176.8450630091162,1114.2690714940497,1164.4833978309566,1542.143693330341,0.080182284116745,3.230810261180766
8.0,11.4,0.3,0.48,146.2394717686389,1050.1601769989863,1052.7502996321405,1470.7832461989676,0.11734216660261154,3.4434892637050734
8.0,12.8,0.3,0.48,125.08306043191715,964.9332480758345,994.6779628238471,1362.3774646549832,0.16059993207454681,3.553663290437717
8.0,14.2,0.3,0.48,109.60661790905596,885.875995132442,946.1634198205135,1058.860614747525,0.20989897847175598,3.6256601821603165
8.0,15.6,0.3,0.48,99.65314624280153,810.8417832703177,898.9493091669,923.4614486271041,0.2543763220310211,3.838617796363374
8.0,17.0,0.3,0.48,95.99099609621445,713.3066750715618,781.5622695486828,841.4345759435379,0.2756677567958832,3.687086952430733
11.0,10.0,0.3,0.48,185.71435434152497,1295.1095819965124,1302.3705816885301,1517.2852971003372,0.07272312790155411,3.1109719950589323
11.0,11.4,0.3,0.48,170.8552553367222,1189.7623814521617,1236.191378981802,1484.7800017794737,0.08592558652162552,2.9511577254432413
11.0,12.8,0.3,0.48,142.2458266879186,1093.5239221391396,1175.5147471846135,1407.763442943961,0.12406948953866959,3.020771848845188
11.0,14.2,0.3,0.48,116.99577536449215,1012.1830470136352,1122.0203281198103,1303.9242580156124,0.18349699676036835,3.4191778125686088
11.0,15.6,0.3,0.48,111.45098365416446,933.3867467703316,1071.0978857408538,1072.0754103203815,0.20336836576461792,3.232575145727774
11.0,17.0,0.3,0.48,109.01148203790176,823.5114300060926,895.7449406540968,1006.3459556844714,0.21375681459903717,3.2921911773732924
14.0,10.0,0.3,0.48,183.55202071165013,1352.3634523082403,1425.5283181380912,1465.73187506237,0.0744466781616211,3.052590322008592
14.0,11.4,0.3,0.48,175.1745613458051,1238.9022696349507,1352.469484384535,1430.1419360832515,0.08193521201610565,2.9527697847190386
14.0,12.8,0.3,0.48,136.40428235975267,1149.3694699349344,1291.8435724254346,1366.3283427447102,0.1348986178636551,3.256852259938694
14.0,14.2,0.3,0.48,117.45539019246898,1074.0956527714454,1239.247149927504,1269.8281374572857,0.1821480691432953,3.2674342761131006
14.0,15.6,0.3,0.48,107.71217068169044,1006.1320089796583,1187.3218993730757,1197.3541907906379,0.216733917593956,3.0927035913814445
14.0,17.0,0.3,0.48,99.42366052893325,937.7870586239792,1092.1396712836033,1120.7433805075648,0.2543095052242279,3.1522713487256113
17.0,10.0,0.3,0.48,194.37564174330893,1368.5162516815797,1422.1969696641568,1512.570488138613,0.06645191460847855,2.9330544251853774
17.0,11.4,0.3,0.48,198.11288404601186,1264.2283810852366,1390.5615242024694,1437.9252378492306,0.06419826298952103,2.676668256242744
17.0,12.8,0.3,0.48,157.23552411212728,1175.9198650062465,1337.7621801561447,1374.2586059165124,0.10181158781051636,3.3050871647144593
17.0,14.2,0.3,0.48,131.5792236437775,1104.2020550195853,1269.2969252552225,1320.7149807015041,0.1452721655368805,3.0352168176941996
17.0,15.6,0.3,0.48,140.84282794165085,1042.977496160702,1210.2847131440778,1270.2099769286622,0.12730102241039276,2.9570756118163506
17.0,17.0,0.3,0.48,109.53169525638218,976.1227377046179,1087.036274385527,1177.79826491287,0.21006186306476593,2.939609689844148
20.0,10.0,0.3,0.48,197.1632210916652,1362.2453129734301,1377.2433243903474,1577.299399851309,0.06458494067192078,2.5287568417923585
20.0,11.4,0.3,0.48,160.7681412792429,1273.4830983421982,1354.2263178979906,1506.8960670274748,0.09695658832788467,3.116458642624892
20.0,12.8,0.3,0.48,161.77487375182795,1196.547198045706,1335.5837016572111,1444.2001986617315,0.09595731645822525,2.9229788060964528
20.0,14.2,0.3,0.48,154.23479698678022,1114.6760481086226,1276.2351474850757,1381.9956391956498,0.1058705598115921,2.9893025941110625
20.0,15.6,0.3,0.48,127.19142057976985,1067.5937099636317,1242.3399932456382,1337.1119348008785,0.1552879810333252,3.142709925053345
20.0,17.0,0.3,0.48,120.96888083878169,1002.5330175636901,1113.9856876769031,1266.4973099914375,0.1723433881998062,3.7665615572592395
5.0,10.0,0.3,0.56,190.30693013736462,868.4792271525289,957.1287888387395,1599.3653355351394,0.06936736404895782,2.9274468192979244
5.0,11.4,0.3,0.56,162.40165849454627,811.9479038494533,861.136487257065,1516.6981942622779,0.09546951204538345,3.0528550450303897
5.0,12.8,0.3,0.56,141.7824978710665,762.2483497907748,780.8934240867478,1179.8503672131362,0.12581682205200195,3.223550982852006
5.0,14.2,0.3,0.56,127.16072883033118,709.609492878684,718.4673179553412,967.9925669124183,0.15700861811637878,3.2168963298423594
5.0,15.6,0.3,0.56,115.79636905283002,639.8509989022567,679.0959112915932,747.49554813384,0.1908589005470276,3.155223170578649
5.0,17.0,0.3,0.56,107.37949082091905,573.0892720494917,634.5540191093398,666.7647023022806,0.2224714308977127,3.0887891034922426
8.0,10.0,0.3,0.56,213.6798604615438,1171.5772928227022,1220.8276711161586,1611.5500192370775,0.05511460453271866,2.2804812051715673
8.0,11.4,0.3,0.56,180.04899307956623,1104.0707582845082,1105.7891187939306,1535.1645117839296,0.0777040645480156,2.5633094495496787
8.0,12.8,0.3,0.56,154.53112756983523,1012.6293244579946,1048.1592491292413,1417.4993437456642,0.10565235465765,2.922039073666545
8.0,14.2,0.3,0.56,135.57383798884982,930.1653204512578,997.5024755751219,1112.0640374072675,0.13788855075836182,2.7337423940515677
8.0,15.6,0.3,0.56,123.56044598617439,854.2034397733315,948.3931113974664,985.8265542707218,0.1662970781326294,2.9652291252741905
8.0,17.0,0.3,0.56,117.34140007300817,763.6288392028196,842.4264818988909,886.1365100394518,0.18522197008132935,2.6511827539299375
11.0,10.0,0.3,0.56,223.29389829386855,1360.8824231623382,1371.603497782837,1579.739484412386,0.05049152672290802,2.339033091617388
11.0,11.4,0.3,0.56,201.35342421365525,1250.1888589207244,1303.8620937480405,1542.6226431122097,0.062067635357379906,2.197507014090304
11.0,12.8,0.3,0.56,169.9473460245993,1150.4842737829965,1241.441670069878,1463.02721019683,0.08718376606702805,2.3621241659949535
11.0,14.2,0.3,0.56,143.59729898331648,1064.2618397817605,1184.3731116878205,1344.0287316217043,0.12224718183279039,2.8558533374805086
11.0,15.6,0.3,0.56,133.98216307624898,981.0382287367133,1117.4039806436158,1130.9274856157813,0.14129619300365448,2.5966731732192754
11.0,17.0,0.3,0.56,128.08599879088342,881.0220393400391,954.2136792559429,1059.7587556751662,0.15529765188694,2.5647543714130463
14.0,10.0,0.3,0.56,222.71016334256322,1425.5660637238257,1506.0535056161873,1524.3178137923896,0.05076208710670471,2.2065369057215674
14.0,11.4,0.3,0.56,205.76556798850376,1307.6971663863524,1430.9145533279911,1488.2463298320242,0.059537459164857864,2.496960764053409
14.0,12.8,0.3,0.56,168.4543278515917,1210.5239008136198,1366.0388433402622,1416.186684718495,0.08878429234027863,2.3966857873879173
14.0,14.2,0.3,0.56,145.04305646000037,1130.2383801179253,1301.5788593350235,1309.166308606822,0.11993390321731567,2.510063933607766
14.0,15.6,0.3,0.56,133.25034769828204,1058.647522185388,1221.1270952551276,1254.0924143180264,0.14221146702766418,2.318769602900666
14.0,17.0,0.3,0.56,121.57612571077277,985.3508154409524,1106.1167301220578,1180.151262402548,0.17073887586593628,2.487107413642024
17.0,10.0,0.3,0.56,233.9602288265212,1446.4854312002944,1477.5938195177607,1601.60542459396,0.04604831710457802,2.2454856967238435
17.0,11.4,0.3,0.56,227.72815095134155,1336.0141454922912,1446.5679802792645,1523.4265201266796,0.04873497411608696,2.131120705069471
17.0,12.8,0.3,0.56,184.59394368056655,1240.3854098538704,1381.0211197082456,1454.5557102799646,0.07412383705377579,2.5037504347951978
17.0,14.2,0.3,0.56,156.64475620086452,1163.410171450467,1297.4936651187513,1397.145740928767,0.1029115542769432,2.466535547790133
17.0,15.6,0.3,0.56,157.21818638378883,1098.6949921679354,1221.972265721665,1342.6565778967677,0.10257310420274734,2.3306257345672163
17.0,17.0,0.3,0.56,130.0297345553225,1026.4872749203507,1103.4125348430264,1212.0517107739352,0.14960280060768127,2.4664770275925942
20.0,10.0,0.3,0.56,239.61947632754126,1428.3384191750672,1441.8849624630845,1672.6366379448145,0.04390956088900566,1.9335739721423866
20.0,11.4,0.3,0.56,195.97898771034264,1347.731897473484,1401.5764683016023,1598.4808152279145,0.06546173989772797,2.1974684344947364
20.0,12.8,0.3,0.56,187.5948508393136,1265.5385949518409,1378.1533680664088,1531.4822935195,0.07149805873632431,2.3245310316968664
20.0,14.2,0.3,0.56,173.32906490263775,1177.5219924150138,1311.5332151467906,1463.9276459927007,0.08403351902961731,2.3637866869710655
20.0,15.6,0.3,0.56,149.5383482751913,1126.4728312732752,1269.6880574266443,1414.9828369444076,0.11265955120325089,2.2732760857541052
20.0,17.0,0.3,0.56,139.279329071868,1055.524207755864,1128.7629744652531,1335.7745577282476,0.13029468059539795,2.7440364783759916
5.0,10.0,0.3,0.64,228.48119183256605,903.883052563475,993.2069669944535,1660.0594737834656,0.048318035900592804,2.1800237316080926
5.0,11.4,0.3,0.64,194.8891227564164,845.5465858774585,893.4369478036142,1580.253285707352,0.06653302907943726,2.38481051923314
5.0,12.8,0.3,0.64,170.88682677921054,796.4132088637052,813.3502638794234,1293.2706392846476,0.0869162529706955,2.487975320504735
5.0,14.2,0.3,0.64,152.98652559995833,740.9945588301777,751.5803856816509,1075.316592895452,0.10886693000793457,2.6364062887765827
5.0,15.6,0.3,0.64,139.2681275355818,672.5336366622773,710.6771504637265,847.9445325705057,0.13238684833049774,2.508195286928899
5.0,17.0,0.3,0.64,128.80436671827383,602.2477210225863,663.243577515298,755.9245104996363,0.15510213375091553,2.4627127238957507
8.0,10.0,0.3,0.64,253.62420954544922,1221.7437297784138,1271.210143167983,1672.3754207221755,0.039292093366384506,1.7806448058417699
8.0,11.4,0.3,0.64,214.8358354141242,1148.532502589341,1154.0634222203798,1593.302888631188,0.054797474294900894,2.0112885803587974
8.0,12.8,0.3,0.64,185.6064227236012,1054.5427965479553,1095.39209357209,1472.3532459410378,0.07353584468364716,2.1311384398836033
8.0,14.2,0.3,0.64,162.9624381055012,971.7059213463269,1043.8933017903453,1214.0034177861744,0.09580546617507935,2.154166140222202
8.0,15.6,0.3,0.64,148.4388357109156,893.2885191008869,992.0339961472102,1069.080429279371,0.11572488397359848,2.2575036201977476
8.0,17.0,0.3,0.64,139.0716334776103,805.5859535334441,924.5461494192242,926.5066145282144,0.13229312002658844,2.121106928123635
11.0,10.0,0.3,0.64,262.88760727948755,1420.801477176999,1434.3859723971368,1638.7887907122304,0.03658558800816536,1.8354025074822777
11.0,11.4,0.3,0.64,232.5980558906084,1303.0952650524068,1362.951512288677,1594.3388539898801,0.04667464271187782,1.9227433175556772
11.0,12.8,0.3,0.64,199.1899772032222,1198.9777957256956,1297.8577157860232,1510.1998776059688,0.06367956846952438,1.9062544670434767
11.0,14.2,0.3,0.64,171.95796449453206,1109.0162286846862,1239.3314696124041,1373.8918957899264,0.08563541620969772,2.046894586930662
11.0,15.6,0.3,0.64,158.55100635773832,1026.2606521058888,1183.988151156993,1184.7590692702822,0.10130798071622849,2.0391948047063337
11.0,17.0,0.3,0.64,148.43843618721374,931.9260381821063,1024.8996738182914,1080.0263430964171,0.11600261926651001,1.8492184421918656
14.0,10.0,0.3,0.64,265.3959596002892,1491.2684184758486,1578.2926118978924,1578.902846412367,0.035912103950977325,1.732770304591067
14.0,11.4,0.3,0.64,237.0896623376613,1366.812937961661,1498.8549948995228,1537.8958509599129,0.04500087350606918,1.9571340985229513
14.0,12.8,0.3,0.64,199.98921613242513,1264.9541422139303,1431.0533569976285,1454.2521342526181,0.06327807903289795,2.1015460509459305
14.0,14.2,0.3,0.64,173.61765565612373,1180.9960369920063,1338.8231195030512,1371.991933655064,0.08405262976884842,1.877411969055661
14.0,15.6,0.3,0.64,159.04564578612252,1105.8703183783146,1241.1905214797364,1313.3045403083077,0.10028321295976639,1.9190230527026997
14.0,17.0,0.3,0.64,145.2329332593604,1027.549227230199,1118.0126599135558,1233.6564559179728,0.12014136463403702,1.8899560541848823
17.0,10.0,0.3,0.64,278.9239807387969,1515.0995684208567,1528.391435033848,1680.7059236859823,0.03256663680076599,1.623736402227004
17.0,11.4,0.3,0.64,256.1045641465873,1398.8299856157078,1491.199310001343,1598.9177087946766,0.038659870624542236,1.8158791926873135
17.0,12.8,0.3,0.64,212.07081207576417,1298.4130880600371,1420.537234639354,1526.771223175766,0.056367602199316025,1.7916356369731339
17.0,14.2,0.3,0.64,184.5885252226716,1217.1543909209165,1333.7819692636206,1465.754761616727,0.07440762966871262,1.8281615550824737
17.0,15.6,0.3,0.64,178.14269968569167,1148.8531333231426,1254.4338041011745,1406.6360890881615,0.08008605986833572,1.847450631919441
17.0,17.0,0.3,0.64,152.34229891523438,1071.6782148204406,1116.1666750498443,1255.898019051331,0.10942304879426956,1.804798933217448
20.0,10.0,0.3,0.64,290.7621625163924,1478.1445166061383,1512.936141070994,1757.975278061161,0.030001021921634674,1.7188257733198486
20.0,11.4,0.3,0.64,234.50377349264718,1413.048650337923,1445.572414184208,1679.721304589259,0.045896854251623154,1.7922926132140304
20.0,12.8,0.3,0.64,225.90572625467567,1325.5704171091156,1417.880456905021,1608.353566916089,0.04954055696725845,2.010186667089098
20.0,14.2,0.3,0.64,200.96679822138304,1232.9575379496591,1339.914534589327,1537.0360312584478,0.06277823448181152,1.89246635218562
20.0,15.6,0.3,0.64,173.85141591353968,1178.1912162377278,1290.5018438331633,1483.0334802939635,0.08365043252706528,1.763982768447224
20.0,17.0,0.3,0.64,160.78631283136085,1102.1146368804896,1141.7281925982497,1396.456541079043,0.09796954691410065,1.893592234326139
5.0,10.0,0.3,0.72,266.90246433658086,935.4362474035516,1025.5499793446843,1715.7617155943442,0.03556450083851814,1.7781317129154606
5.0,11.4,0.3,0.72,228.64170758583592,876.7929014316329,923.5125328076427,1632.8630171330503,0.048534221947193146,1.881739204652483
5.0,12.8,0.3,0.72,200.64566639955513,826.4935427714576,841.5584688147194,1393.335575775408,0.06328018009662628,1.9407688070728242
5.0,14.2,0.3,0.72,179.70280916653505,767.7307247810646,780.2379087914595,1171.2983595460983,0.0792156532406807,2.0499842581745025
5.0,15.6,0.3,0.72,163.62957698023214,698.8902866185135,737.9735891300492,954.3606573760984,0.09618550539016724,2.0358130823620835
5.0,17.0,0.3,0.72,151.22623496449248,626.375206720393,689.1013679673694,845.2372074672028,0.11287173628807068,1.9475328372554637
8.0,10.0,0.3,0.72,295.60887124605983,1268.064861918268,1316.5194013875416,1730.9012097590903,0.029073141515254974,1.4782336448474054
8.0,11.4,0.3,0.72,250.89042897485493,1190.1565770355435,1198.6747776677603,1647.4852958324457,0.040356457233428955,1.5888547334961292
8.0,12.8,0.3,0.72,217.42509316714288,1092.416965339726,1138.1500676242888,1526.0683176542943,0.05382677540183067,1.8714427910098737
8.0,14.2,0.3,0.72,191.3978344351174,1006.6014844857897,1083.8323603288611,1304.8922990353772,0.06975509226322174,1.7522221161620608
8.0,15.6,0.3,0.72,174.54090542495553,927.2842771893536,1031.0344710765842,1148.482215807149,0.08408340811729431,1.9295050014910882
8.0,17.0,0.3,0.72,162.7914226512126,838.5865056994987,962.6696984469702,1001.7509582761237,0.09693965315818787,1.8390484459725893
11.0,10.0,0.3,0.72,306.61146083879964,1475.0028448162243,1491.3075440490372,1693.597866347632,0.027036866173148155,1.441523487837891
11.0,11.4,0.3,0.72,270.80738297846653,1351.584442200994,1417.1091445890634,1642.6335531924162,0.03459261357784271,1.4582608026929018
11.0,12.8,0.3,0.72,231.4284827519668,1243.129818774066,1350.0483748960357,1552.2963522167195,0.047370847314596176,1.5446001186055285
11.0,14.2,0.3,0.72,201.26027606089013,1150.567657083189,1289.3713800464386,1411.6828115713354,0.0627671554684639,1.600978116665268
11.0,15.6,0.3,0.72,184.94292292237841,1066.8124725000052,1228.7500605207058,1231.2332770943904,0.0747692808508873,1.6033890250223848
11.0,17.0,0.3,0.72,171.12620701063466,974.089928284402,1097.0858796797825,1111.09898127189,0.0875372514128685,1.5526486024329056
14.0,10.0,0.3,0.72,310.8632934671804,1550.8942426548485,1632.2800759609822,1644.584582299082,0.026316331699490547,1.3399907638096236
14.0,11.4,0.3,0.72,275.94218941989664,1422.012353609073,1561.5218240678114,1587.8879761114888,0.0333733931183815,1.47126748019209
14.0,12.8,0.3,0.72,233.23377770223715,1314.7477591336656,1490.3471069429336,1492.7613679232836,0.04674423858523369,1.474039983231497
14.0,14.2,0.3,0.72,203.9655428584252,1227.4921696888982,1377.2478890019652,1428.84856805472,0.06115269660949707,1.6252841536979539
14.0,15.6,0.3,0.72,186.82930469428547,1149.0611638174796,1269.198133695082,1366.9402187072853,0.07298773527145386,1.6168369569076213
14.0,17.0,0.3,0.72,170.14303604379685,1066.8706500821286,1134.1208893294527,1282.5685690314726,0.08787553012371063,1.6237953450888807
17.0,10.0,0.3,0.72,320.9192139917795,1575.911975244161,1578.0289481751656,1753.37197692586,0.02472066879272461,1.410091917093058
17.0,11.4,0.3,0.72,292.26353436764066,1456.872355613712,1534.0863655319,1667.5156169751247,0.029832040891051292,1.4249365668729186
17.0,12.8,0.3,0.72,243.38377816354816,1351.010467709679,1459.9914397024327,1592.2310391408512,0.042974259704351425,1.5022665753528806
17.0,14.2,0.3,0.72,213.60028628412908,1265.1167380380275,1361.1675802748844,1526.4986065140247,0.05581507086753845,1.5319854885299604
17.0,15.6,0.3,0.72,201.82443436718455,1193.1226085783992,1275.703303311541,1464.390186358522,0.06262092292308807,1.4680078720314347
17.0,17.0,0.3,0.72,175.60232350724763,1112.1843696334045,1129.5790965098508,1316.5300625663167,0.08265719562768936,1.530968232873573
20.0,10.0,0.3,0.72,332.7748892612123,1522.892933358746,1577.0911292731455,1835.02476560237,0.02302533946931362,1.2115069892505035
20.0,11.4,0.3,0.72,273.0676892589293,1471.747144770786,1486.0179093975134,1753.0097430127323,0.034001998603343964,1.4413122191336774
20.0,12.8,0.3,0.72,255.98799427983397,1381.2356274386782,1452.2195386941612,1678.8718776179119,0.03871771693229675,1.4264616321517833
20.0,14.2,0.3,0.72,227.26339531589386,1285.1266634379174,1366.5197275302178,1603.619314305143,0.04926484078168869,1.487319880686065
20.0,15.6,0.3,0.72,199.9891718891662,1224.0902775421619,1306.6144893035648,1543.9756155985554,0.06346795707941055,1.481195879904083
20.0,17.0,0.3,0.72,183.47080845742397,1145.5983375305586,1154.6435909997117,1452.7417424125276,0.07545094192028046,1.6010549981328182
5.0,10.0,0.3,0.8,308.2277002752552,964.6579495039573,1054.8201126639437,1768.1145724703365,0.026811907067894936,1.396460260278351
5.0,11.4,0.3,0.8,264.30282515689214,907.0745637621432,955.0069334622368,1689.9530148460697,0.036437541246414185,1.5750641687211393
5.0,12.8,0.3,0.8,231.75294066646336,854.3340998604014,867.6121713504375,1483.4348870276056,0.04762697219848633,1.534575283371875
